GO;2006;47.773
MA;2006;29.19
MG;2006;39.252
MS;2006;54.019
MT;2006;56.065
PB;2006;43.289
PE;2006;101.249
PI;2006;25.869
PR;2006;55.091
RJ;2006;87.963
RN;2006;27.714
RO;2006;65.981
RR;2006;46.496
RS;2006;33.66
SC;2006;19.311
SE;2006;55.453
SP;2006;36.697
TO;2006;30.125
MG;2007;38.115
RS;2007;36.577
AP;2007;49.863
PA;2007;55.823
MS;2007;54.291
AM;2007;38.957
AC;2007;33.367
PI;2007;22.871
GO;2007;47.801
SP;2007;27.855
SE;2007;48.957
RJ;2007;77.994
ES;2007;97.222
PE;2007;102.43
BA;2007;48.438
TO;2007;28.185
RR;2007;44.602
MA;2007;34.118
SC;2007;18.592
RN;2007;36.238
DF;2007;56.321
AL;2007;114.628
PB;2007;44.496
RO;2007;49.837
MT;2007;53.405
PR;2007;54.935
CE;2007;44.369
SP;2008;27.396
AM;2008;45.67
RO;2008;57.945
AC;2008;35.032
PB;2008;51.535
DF;2008;61.234
MT;2008;56.327
MS;2008;54.519
PI;2008;20.887
AP;2008;63.714
PA;2008;72.513
MG;2008;35.692
PR;2008;59.784
CE;2008;46.107
MA;2008;37.994
RJ;2008;65.773
SC;2008;23.537
SE;2008;53.607
ES;2008;102.885
AL;2008;118.025
PE;2008;97.834
GO;2008;56.327
TO;2008;33.242
RN;2008;43.08
BA;2008;62.086
RR;2008;41.005
RS;2008;40.492
RR;2009;41.808
MA;2009;41.351
ES;2009;102.696
RS;2009;37.55
MT;2009;58.954
SC;2009;23.72
TO;2009;39.24
GO;2009;59.15
SP;2009;28.156
PI;2009;22.764
SE;2009;62.375
RO;2009;63.634
PE;2009;85.635
AL;2009;114.236
PB;2009;63.325
RN;2009;48.385
MS;2009;55.934
RJ;2009;61.379
CE;2009;48.509
DF;2009;64.576
AM;2009;49.778
BA;2009;69.481
AP;2009;56.629
MG;2009;33.704
PR;2009;63.366
PA;2009;74.54
AC;2009;39.359
PA;2010;85.875
MT;2010;57.372
PR;2010;63.087
AP;2010;72.806
PB;2010;73.23
SE;2010;62.983
RS;2010;35.312
SP;2010;25.73
CE;2010;61.018
MA;2010;42.864
DF;2010;58.59
