ES;2006;50.862
RO;2006;37.442
AM;2006;21.111
RN;2006;14.949
RS;2006;18.088
TO;2006;17.186
SE;2006;29.239
AL;2006;53.103
SP;2006;20.404
CE;2006;21.808
PA;2006;29.154
MG;2006;21.443
RJ;2006;47.482
SC;2006;11.178
PR;2006;29.825
AC;2006;23.01
MT;2006;31.361
BA;2006;23.735
MT;2007;30.547
AM;2007;21.097
ES;2007;53.328
GO;2007;26.042
PI;2007;12.494
RN;2007;19.098
RO;2007;27.169
RR;2007;27.933
SE;2007;25.671
AC;2007;19.476
AL;2007;59.513
AP;2007;27.016
BA;2007;25.98
CE;2007;23.189
DF;2007;29.211
MA;2007;17.989
MS;2007;30.456
MG;2007;20.919
PA;2007;30.265
PB;2007;23.67
PR;2007;29.538
PE;2007;53.045
RJ;2007;41.624
RS;2007;19.846
SC;2007;10.448
SP;2007;15.45
TO;2007;16.631
MS;2008;29.922
GO;2008;30.659
TO;2008;18.508
DF;2008;31.754
CE;2008;23.892
PE;2008;50.903
PA;2008;39.063
SC;2008;13.251
ES;2008;56.375
MG;2008;19.592
AP;2008;34.249
RO;2008;32.138
BA;2008;33.229
MT;2008;31.68
AL;2008;60.335
PI;2008;11.572
PR;2008;32.53
AC;2008;19.557
MA;2008;20.252
SE;2008;27.759
RR;2008;25.437
PB;2008;27.494
RS;2008;21.925
RN;2008;22.985
SP;2008;15.44
AM;2008;24.842
RJ;2008;35.672
PR;2009;34.605
PI;2009;12.241
PA;2009;40.223
PB;2009;33.502
TO;2009;22.367
RJ;2009;33.509
MT;2009;33.314
CE;2009;25.328
SP;2009;15.844
MA;2009;21.957
MS;2009;30.713
AM;2009;26.994
BA;2009;37.11
MG;2009;18.678
ES;2009;56.924
SC;2009;13.401
AP;2009;30.322
AC;2009;22.136
RR;2009;27.995
DF;2009;33.833
SE;2009;32.331
RO;2009;35.773
RS;2009;20.542
PE;2009;44.981
AL;2009;59.345
GO;2009;32.094
RN;2009;25.497
PI;2010;13.18
PR;2010;34.334
AM;2010;31.056
PB;2010;38.63
RO;2010;34.946
MA;2010;23.103
DF;2010;30.582
